type,generacion_total_esp,date,Month,Year,ccaa,percentage,gen
Solar termica,5381.319,2018-01-21,1,2018,15,0.021657863909622,116.54787455626315
Solar termica,5381.319,2018-01-21,1,2018,16,0.3684875041937697,1982.9488075805127
Solar termica,5381.319,2018-01-21,1,2018,21,0.0136283953258944,73.33874270674673
Solar termica,5313.109,2018-01-22,1,2018,4,0.4340353114327046,2306.0769194909058
Solar termica,5313.109,2018-01-22,1,2018,7,0.1516484499002392,805.7247440010101
Solar termica,5313.109,2018-01-22,1,2018,9,0.0105424752377699,56.0133200680724
Solar termica,5313.109,2018-01-22,1,2018,15,0.021657863909622,115.07059165898784
Solar termica,5313.109,2018-01-22,1,2018,16,0.3684875041937697,1957.8142749194556
Solar termica,5313.109,2018-01-22,1,2018,21,0.0136283953258944,72.40914986156747
Solar termica,5313.674,2018-01-23,1,2018,4,0.4340353114327046,2306.322149441865
Solar termica,5313.674,2018-01-23,1,2018,7,0.1516484499002392,805.8104253752036
Solar termica,5313.674,2018-01-23,1,2018,9,0.0105424752377699,56.01927656658174
Solar termica,5313.674,2018-01-23,1,2018,15,0.021657863909622,115.08282835209677
Solar termica,5313.674,2018-01-23,1,2018,16,0.3684875041937697,1958.0224703593249
Solar termica,5313.674,2018-01-23,1,2018,21,0.0136283953258944,72.4168499049266
Solar termica,900.872,2018-01-24,1,2018,4,0.4340353114327046,391.0102590810034
Solar termica,900.872,2018-01-24,1,2018,7,0.1516484499002392,136.61584235852828
Solar termica,900.872,2018-01-24,1,2018,9,0.0105424752377699,9.497420752400245
Solar termica,900.872,2018-01-24,1,2018,15,0.021657863909622,19.510963175988987
Solar termica,900.872,2018-01-24,1,2018,16,0.3684875041937697,331.9600748780497
Solar termica,900.872,2018-01-24,1,2018,21,0.0136283953258944,12.277439754029139
Solar termica,6996.97,2018-01-25,1,2018,4,0.4340353114327046,3036.932053035291
Solar termica,6996.97,2018-01-25,1,2018,7,0.1516484499002392,1061.0796544984767
Solar termica,6996.97,2018-01-25,1,2018,9,0.0105424752377699,73.76538296441886
Solar termica,6996.97,2018-01-25,1,2018,15,0.021657863909622,151.53942403970785
Solar termica,6996.97,2018-01-25,1,2018,16,0.3684875041937697,2578.296012218681
Solar termica,6996.97,2018-01-25,1,2018,21,0.0136283953258944,95.35747324342334
Solar termica,6382.3,2018-01-26,1,2018,4,0.4340353114327046,2770.1435681569506
Solar termica,6382.3,2018-01-26,1,2018,7,0.1516484499002392,967.8659017982967
Solar termica,6382.3,2018-01-26,1,2018,9,0.0105424752377699,67.28523971001883
Solar termica,6382.3,2018-01-26,1,2018,15,0.021657863909622,138.22698483038047
Solar termica,6382.3,2018-01-26,1,2018,16,0.3684875041937697,2351.797798015896
Solar termica,6382.3,2018-01-26,1,2018,21,0.0136283953258944,86.98050748845583
Solar termica,2875.075,2018-01-27,1,2018,4,0.4340353114327046,1247.8840730173831
Solar termica,2875.075,2018-01-27,1,2018,7,0.1516484499002392,436.0006670969302
Solar termica,2875.075,2018-01-27,1,2018,9,0.0105424752377699,30.310406994231293
Solar termica,2875.075,2018-01-27,1,2018,15,0.021657863909622,62.267983079956466
Solar termica,2875.075,2018-01-27,1,2018,16,0.3684875041937697,1059.4292111199022
Solar termica,2875.075,2018-01-27,1,2018,21,0.0136283953258944,39.18265869159584
Solar termica,4622.615,2018-01-28,1,2018,4,0.4340353114327046,2006.3781411584916
Solar termica,4622.615,2018-01-28,1,2018,7,0.1516484499002392,701.0123992355942
