type,generacion_total_esp,date,Month,Year,ccaa,percentage,gen
Solar fotovoltaica,12771.571,2018-01-01,1,2018,4,0.1972007782448733,2518.563740609655
Solar fotovoltaica,12771.571,2018-01-01,1,2018,5,0.0379036404650527,484.0890353578936
Solar fotovoltaica,12771.571,2018-01-01,1,2018,6,0.0004876935372414,6.228612637119684
Solar fotovoltaica,12771.571,2018-01-01,1,2018,7,0.2075720649680508,2651.0213653560736
Solar fotovoltaica,12771.571,2018-01-01,1,2018,8,0.1111274698041842,1419.2723706544946
Solar fotovoltaica,12771.571,2018-01-01,1,2018,9,0.0602524829615857,769.5188640701821
Solar fotovoltaica,12771.571,2018-01-01,1,2018,10,0.006037255477126,77.10523697125359
Solar fotovoltaica,12771.571,2018-01-01,1,2018,11,0.0001853818968069,2.3676180571839964
Solar fotovoltaica,12771.571,2018-01-01,1,2018,13,0.0142681219220377,182.22633216396093
Solar fotovoltaica,12771.571,2018-01-01,1,2018,14,0.0365222535705653,466.44655455647825
Solar fotovoltaica,12771.571,2018-01-01,1,2018,15,0.0809082007250542,1033.324830042281
Solar fotovoltaica,12771.571,2018-01-01,1,2018,16,0.1265547896644879,1616.3034815900735
Solar fotovoltaica,12771.571,2018-01-01,1,2018,17,0.0037285102320258,47.61893315254398
Solar fotovoltaica,12771.571,2018-01-01,1,2018,20,0.0192121628478968,245.36950187547617
Solar fotovoltaica,12771.571,2018-01-01,1,2018,21,0.0980391936830108,1252.1145229053238
Solar fotovoltaica,9546.451,2018-01-02,1,2018,4,0.1972007782448733,1882.567566676549
Solar fotovoltaica,9546.451,2018-01-02,1,2018,5,0.0379036404650527,361.8452464212428
Solar fotovoltaica,9546.451,2018-01-02,1,2018,6,0.0004876935372414,4.6557424562917
Solar fotovoltaica,9546.451,2018-01-02,1,2018,7,0.2075720649680508,1981.5765471863135
Solar fotovoltaica,9546.451,2018-01-02,1,2018,8,0.1111274698041842,1060.872945239624
Solar fotovoltaica,9546.451,2018-01-02,1,2018,9,0.0602524829615857,575.1973762211128
Solar fotovoltaica,9546.451,2018-01-02,1,2018,10,0.006037255477126,57.63436358686498
Solar fotovoltaica,9546.451,2018-01-02,1,2018,11,0.0001853818968069,1.769739194154127
Solar fotovoltaica,9546.451,2018-01-02,1,2018,13,0.0142681219220377,136.20992679075871
Solar fotovoltaica,9546.451,2018-01-02,1,2018,14,0.0365222535705653,348.65790412097664
Solar fotovoltaica,9546.451,2018-01-02,1,2018,15,0.0809082007250542,772.3861737198943
Solar fotovoltaica,9546.451,2018-01-02,1,2018,16,0.1265547896644879,1208.1490983473402
Solar fotovoltaica,9546.451,2018-01-02,1,2018,17,0.0037285102320258,35.59404023303293
Solar fotovoltaica,9546.451,2018-01-02,1,2018,20,0.0192121628478968,183.40797123146723
Solar fotovoltaica,9546.451,2018-01-02,1,2018,21,0.0980391936830108,935.926358574372
Solar fotovoltaica,8969.036,2018-01-03,1,2018,4,0.1972007782448733,1768.7008793062855
Solar fotovoltaica,8969.036,2018-01-03,1,2018,5,0.0379036404650527,339.9591158621144
Solar fotovoltaica,8969.036,2018-01-03,1,2018,6,0.0004876935372414,4.374140892485458
Solar fotovoltaica,8969.036,2018-01-03,1,2018,7,0.2075720649680508,1861.7213232927866
Solar fotovoltaica,8969.036,2018-01-03,1,2018,8,0.1111274698041842,996.706277262641
Solar fotovoltaica,8969.036,2018-01-03,1,2018,9,0.0602524829615857,540.4066887718487
Solar fotovoltaica,8969.036,2018-01-03,1,2018,10,0.006037255477126,54.148361715540275
Solar fotovoltaica,8969.036,2018-01-03,1,2018,11,0.0001853818968069,1.662696906209371
Solar fotovoltaica,8969.036,2018-01-03,1,2018,13,0.0142681219220377,127.97129917114532
Solar fotovoltaica,8969.036,2018-01-03,1,2018,14,0.0365222535705653,327.5694070755287
Solar fotovoltaica,8969.036,2018-01-03,1,2018,15,0.0809082007250542,725.6685649982372
Solar fotovoltaica,8969.036,2018-01-03,1,2018,16,0.1265547896644879,1135.07446447322
Solar fotovoltaica,8969.036,2018-01-03,1,2018,17,0.0037285102320258,33.44114249740775
Solar fotovoltaica,8969.036,2018-01-03,1,2018,20,0.0192121628478968,172.3145802206489
Solar fotovoltaica,8969.036,2018-01-03,1,2018,21,0.0980391936830108,879.3170575538965
Solar fotovoltaica,8267.151,2018-01-04,1,2018,4,0.1972007782448733,1630.2886110678826
Solar fotovoltaica,8267.151,2018-01-04,1,2018,5,0.0379036404650527,313.3551191743009
Solar fotovoltaica,8267.151,2018-01-04,1,2018,6,0.0004876935372414,4.031836114098777
Solar fotovoltaica,8267.151,2018-01-04,1,2018,7,0.2075720649680508,1716.029604472686
Solar fotovoltaica,8267.151,2018-01-04,1,2018,8,0.1111274698041842,918.7075731191312
Solar fotovoltaica,8267.151,2018-01-04,1,2018,9,0.0602524829615857,498.1163747683562
Solar fotovoltaica,8267.151,2018-01-04,1,2018,10,0.006037255477126,49.91090265497769
Solar fotovoltaica,8267.151,2018-01-04,1,2018,11,0.0001853818968069,1.53258013356906
Solar fotovoltaica,8267.151,2018-01-04,1,2018,13,0.0142681219220377,117.95671841589589
Solar fotovoltaica,8267.151,2018-01-04,1,2018,14,0.0365222535705653,301.9349851281525
Solar fotovoltaica,8267.151,2018-01-04,1,2018,15,0.0809082007250542,668.8803125323325
Solar fotovoltaica,8267.151,2018-01-04,1,2018,16,0.1265547896644879,1046.2475559295608
Solar fotovoltaica,8267.151,2018-01-04,1,2018,17,0.0037285102320258,30.824157093202324
Solar fotovoltaica,8267.151,2018-01-04,1,2018,20,0.0192121628478968,158.82985130015288
Solar fotovoltaica,8267.151,2018-01-04,1,2018,21,0.0980391936830108,810.5048180956964
Solar fotovoltaica,5543.238,2018-01-05,1,2018,4,0.1972007782448733,1093.130847596555
Solar fotovoltaica,5543.238,2018-01-05,1,2018,5,0.0379036404650527,210.1089001642178
Solar fotovoltaica,5543.238,2018-01-05,1,2018,6,0.0004876935372414,2.703401347990944
Solar fotovoltaica,5543.238,2018-01-05,1,2018,7,0.2075720649680508,1150.621358269368
Solar fotovoltaica,5543.238,2018-01-05,1,2018,8,0.1111274698041842,616.0060134624065
Solar fotovoltaica,5543.238,2018-01-05,1,2018,9,0.0602524829615857,333.9938531470144
Solar fotovoltaica,5543.238,2018-01-05,1,2018,10,0.006037255477126,33.465943976512975
Solar fotovoltaica,5543.238,2018-01-05,1,2018,11,0.0001853818968069,1.0276159748920868
Solar fotovoltaica,5543.238,2018-01-05,1,2018,13,0.0142681219220377,79.09159562687242
Solar fotovoltaica,5543.238,2018-01-05,1,2018,14,0.0365222535705653,202.45154383799326
Solar fotovoltaica,5543.238,2018-01-05,1,2018,15,0.0809082007250542,448.493412770748
Solar fotovoltaica,5543.238,2018-01-05,1,2018,16,0.1265547896644879,701.5233191501967
Solar fotovoltaica,5543.238,2018-01-05,1,2018,17,0.0037285102320258,20.66801960155423
Solar fotovoltaica,5543.238,2018-01-05,1,2018,20,0.0192121628478968,106.49759116064976
Solar fotovoltaica,5543.238,2018-01-05,1,2018,21,0.0980391936830108,543.4545839130254
Solar fotovoltaica,7199.821,2018-01-06,1,2018,4,0.1972007782448733,1419.8103044237819
Solar fotovoltaica,7199.821,2018-01-06,1,2018,5,0.0379036404650527,272.8994265967362
Solar fotovoltaica,7199.821,2018-01-06,1,2018,6,0.0004876935372414,3.5113061709949136
Solar fotovoltaica,7199.821,2018-01-06,1,2018,7,0.2075720649680508,1494.4817123703365
Solar fotovoltaica,7199.821,2018-01-06,1,2018,8,0.1111274698041842,800.0978907730313
Solar fotovoltaica,7199.821,2018-01-06,1,2018,9,0.0602524829615857,433.80709212896693
Solar fotovoltaica,7199.821,2018-01-06,1,2018,10,0.006037255477126,43.467158766576794
Solar fotovoltaica,7199.821,2018-01-06,1,2018,11,0.0001853818968069,1.3347164736501516
Solar fotovoltaica,7199.821,2018-01-06,1,2018,13,0.0142681219220377,102.7279238448474
Solar fotovoltaica,7199.821,2018-01-06,1,2018,14,0.0365222535705653,262.95368822468106
Solar fotovoltaica,7199.821,2018-01-06,1,2018,15,0.0809082007250542,582.5245626524604
Solar fotovoltaica,7199.821,2018-01-06,1,2018,16,0.1265547896644879,911.171832276963
Solar fotovoltaica,7199.821,2018-01-06,1,2018,17,0.0037285102320258,26.84460626725423
Solar fotovoltaica,7199.821,2018-01-06,1,2018,20,0.0192121628478968,138.32413352770718
Solar fotovoltaica,7199.821,2018-01-06,1,2018,21,0.0980391936830108,705.8646455020084
Solar fotovoltaica,14027.87,2018-01-07,1,2018,4,0.1972007782448733,2766.306881117911
Solar fotovoltaica,14027.87,2018-01-07,1,2018,5,0.0379036404650527,531.7073409704989
Solar fotovoltaica,14027.87,2018-01-07,1,2018,6,0.0004876935372414,6.841301540262518
Solar fotovoltaica,14027.87,2018-01-07,1,2018,7,0.2075720649680508,2911.793943003371
Solar fotovoltaica,14027.87,2018-01-07,1,2018,8,0.1111274698041842,1558.8816998420214
Solar fotovoltaica,14027.87,2018-01-07,1,2018,9,0.0602524829615857,845.2139981623393
Solar fotovoltaica,14027.87,2018-01-07,1,2018,10,0.006037255477126,84.6898349899115
Solar fotovoltaica,14027.87,2018-01-07,1,2018,11,0.0001853818968069,2.600513148760608
Solar fotovoltaica,14027.87,2018-01-07,1,2018,13,0.0142681219220377,200.151359466495
Solar fotovoltaica,14027.87,2018-01-07,1,2018,14,0.0365222535705653,512.3294251949259
Solar fotovoltaica,14027.87,2018-01-07,1,2018,15,0.0809082007250542,1134.969721704966
Solar fotovoltaica,14027.87,2018-01-07,1,2018,16,0.1265547896644879,1775.29413729078
Solar fotovoltaica,14027.87,2018-01-07,1,2018,17,0.0037285102320258,52.303056828527765
Solar fotovoltaica,14027.87,2018-01-07,1,2018,20,0.0192121628478968,269.5057228491261
Solar fotovoltaica,14027.87,2018-01-07,1,2018,21,0.0980391936830108,1375.2810638900967
Solar fotovoltaica,6296.52,2018-01-08,1,2018,4,0.1972007782448733,1241.6786442344098
Solar fotovoltaica,6296.52,2018-01-08,1,2018,5,0.0379036404650527,238.66103026101365
Solar fotovoltaica,6296.52,2018-01-08,1,2018,6,0.0004876935372414,3.07077211111122
Solar fotovoltaica,6296.52,2018-01-08,1,2018,7,0.2075720649680508,1306.9816585126314
Solar fotovoltaica,6296.52,2018-01-08,1,2018,8,0.1111274698041842,699.716336171442
Solar fotovoltaica,6296.52,2018-01-08,1,2018,9,0.0602524829615857,379.38096401728365
Solar fotovoltaica,6296.52,2018-01-08,1,2018,10,0.006037255477126,38.013699856833405
Solar fotovoltaica,6296.52,2018-01-08,1,2018,11,0.0001853818968069,1.167260820882582
Solar fotovoltaica,6296.52,2018-01-08,1,2018,13,0.0142681219220377,89.83951504454882
Solar fotovoltaica,6296.52,2018-01-08,1,2018,14,0.0365222535705653,229.96310005213584
Solar fotovoltaica,6296.52,2018-01-08,1,2018,15,0.0809082007250542,509.44010402931826
Solar fotovoltaica,6296.52,2018-01-08,1,2018,16,0.1265547896644879,796.8547642182415
Solar fotovoltaica,6296.52,2018-01-08,1,2018,17,0.0037285102320258,23.47663924615509
Solar fotovoltaica,6296.52,2018-01-08,1,2018,20,0.0192121628478968,120.96976761503916
Solar fotovoltaica,6296.52,2018-01-08,1,2018,21,0.0980391936830108,617.3057438089512
Solar fotovoltaica,9655.315,2018-01-09,1,2018,4,0.1972007782448733,1904.035632199399
Solar fotovoltaica,9655.315,2018-01-09,1,2018,5,0.0379036404650527,365.97158833683034
Solar fotovoltaica,9655.315,2018-01-09,1,2018,6,0.0004876935372414,4.7088347255299485
Solar fotovoltaica,9655.315,2018-01-09,1,2018,7,0.2075720649680508,2004.1736724669956
Solar fotovoltaica,9655.315,2018-01-09,1,2018,8,0.1111274698041842,1072.9707261123867
Solar fotovoltaica,9655.315,2018-01-09,1,2018,9,0.0602524829615857,581.7567025262429
Solar fotovoltaica,9655.315,2018-01-09,1,2018,10,0.006037255477126,58.29160336712683
Solar fotovoltaica,9655.315,2018-01-09,1,2018,11,0.0001853818968069,1.7899206089681137
Solar fotovoltaica,9655.315,2018-01-09,1,2018,13,0.0142681219220377,137.76321161567944
Solar fotovoltaica,9655.315,2018-01-09,1,2018,14,0.0365222535705653,352.63386273368275
Solar fotovoltaica,9655.315,2018-01-09,1,2018,15,0.0809082007250542,781.1941640836267
Solar fotovoltaica,9655.315,2018-01-09,1,2018,16,0.1265547896644879,1221.926358969375
Solar fotovoltaica,9655.315,2018-01-09,1,2018,17,0.0037285102320258,35.99994077093219
Solar fotovoltaica,9655.315,2018-01-09,1,2018,20,0.0192121628478968,185.4994841277407
Solar fotovoltaica,9655.315,2018-01-09,1,2018,21,0.0980391936830108,946.5992973554794
Solar fotovoltaica,14026.127,2018-01-10,1,2018,4,0.1972007782448733,2765.96316016143
Solar fotovoltaica,14026.127,2018-01-10,1,2018,5,0.0379036404650527,531.6412749251682
Solar fotovoltaica,14026.127,2018-01-10,1,2018,6,0.0004876935372414,6.840451490427106
Solar fotovoltaica,14026.127,2018-01-10,1,2018,7,0.2075720649680508,2911.432144894132
Solar fotovoltaica,14026.127,2018-01-10,1,2018,8,0.1111274698041842,1558.6880046621527
Solar fotovoltaica,14026.127,2018-01-10,1,2018,9,0.0602524829615857,845.1089780845372
Solar fotovoltaica,14026.127,2018-01-10,1,2018,10,0.006037255477126,84.67931205361488
Solar fotovoltaica,14026.127,2018-01-10,1,2018,11,0.0001853818968069,2.600190028114474
Solar fotovoltaica,14026.127,2018-01-10,1,2018,13,0.0142681219220377,200.1264901299849
Solar fotovoltaica,14026.127,2018-01-10,1,2018,14,0.0365222535705653,512.2657669069524
Solar fotovoltaica,14026.127,2018-01-10,1,2018,15,0.0809082007250542,1134.8286987111023
Solar fotovoltaica,14026.127,2018-01-10,1,2018,16,0.1265547896644879,1775.0735522923949
Solar fotovoltaica,14026.127,2018-01-10,1,2018,17,0.0037285102320258,52.29655803519334
Solar fotovoltaica,14026.127,2018-01-10,1,2018,20,0.0192121628478968,269.4722360492822
Solar fotovoltaica,14026.127,2018-01-10,1,2018,21,0.0980391936830108,1375.110181575507
Solar fotovoltaica,15819.429,2018-01-11,1,2018,4,0.1972007782448733,3119.603710189518
Solar fotovoltaica,15819.429,2018-01-11,1,2018,5,0.0379036404650527,599.6139491784281
Solar fotovoltaica,15819.429,2018-01-11,1,2018,6,0.0004876935372414,7.7150332861491835
Solar fotovoltaica,15819.429,2018-01-11,1,2018,7,0.2075720649680508,3283.671544145467
Solar fotovoltaica,15819.429,2018-01-11,1,2018,8,0.1111274698041842,1757.9731185169358
Solar fotovoltaica,15819.429,2018-01-11,1,2018,9,0.0602524829615857,953.1598762845148
Solar fotovoltaica,15819.429,2018-01-11,1,2018,10,0.006037255477126,95.50593437525589
Solar fotovoltaica,15819.429,2018-01-11,1,2018,11,0.0001853818968069,2.932635754422081
Solar fotovoltaica,15819.429,2018-01-11,1,2018,13,0.0142681219220377,225.71354170901893
Solar fotovoltaica,15819.429,2018-01-11,1,2018,14,0.0365222535705653,577.7611972795543
Solar fotovoltaica,15819.429,2018-01-11,1,2018,15,0.0809082007250542,1279.9215368877433
Solar fotovoltaica,15819.429,2018-01-11,1,2018,16,0.1265547896644879,2002.0245097073002
Solar fotovoltaica,15819.429,2018-01-11,1,2018,17,0.0037285102320258,58.98290289130567
Solar fotovoltaica,15819.429,2018-01-11,1,2018,20,0.0192121628478968,303.9254461087412
Solar fotovoltaica,15819.429,2018-01-11,1,2018,21,0.0980391936830108,1550.9240636856377
Solar fotovoltaica,5715.751,2018-01-12,1,2018,4,0.1972007782448733,1127.1505454539129
Solar fotovoltaica,5715.751,2018-01-12,1,2018,5,0.0379036404650527,216.64777089176545
Solar fotovoltaica,5715.751,2018-01-12,1,2018,6,0.0004876935372414,2.7875348231810695
Solar fotovoltaica,5715.751,2018-01-12,1,2018,7,0.2075720649680508,1186.4302379132014
Solar fotovoltaica,5715.751,2018-01-12,1,2018,8,0.1111274698041842,635.1769466607357
Solar fotovoltaica,5715.751,2018-01-12,1,2018,9,0.0602524829615857,344.38818974016647
Solar fotovoltaica,5715.751,2018-01-12,1,2018,10,0.006037255477126,34.50744903063841
Solar fotovoltaica,5715.751,2018-01-12,1,2018,11,0.0001853818968069,1.0595967620559354
Solar fotovoltaica,5715.751,2018-01-12,1,2018,13,0.0142681219220377,81.55303214400891
Solar fotovoltaica,5715.751,2018-01-12,1,2018,14,0.0365222535705653,208.7521073682122
Solar fotovoltaica,5715.751,2018-01-12,1,2018,15,0.0809082007250542,462.4511292024293
Solar fotovoltaica,5715.751,2018-01-12,1,2018,16,0.1265547896644879,723.3556655795865
Solar fotovoltaica,5715.751,2018-01-12,1,2018,17,0.0037285102320258,21.3112360872117
Solar fotovoltaica,5715.751,2018-01-12,1,2018,20,0.0192121628478968,109.81193901002898
Solar fotovoltaica,5715.751,2018-01-12,1,2018,21,0.0980391936830108,560.3676193328627
Solar fotovoltaica,7757.84,2018-01-13,1,2018,4,0.1972007782448733,1529.852085499208
Solar fotovoltaica,7757.84,2018-01-13,1,2018,5,0.0379036404650527,294.05037814540447
Solar fotovoltaica,7757.84,2018-01-13,1,2018,6,0.0004876935372414,3.7834484309528227
Solar fotovoltaica,7757.84,2018-01-13,1,2018,7,0.2075720649680508,1610.3108684917433
Solar fotovoltaica,7757.84,2018-01-13,1,2018,8,0.1111274698041842,862.1091303456924
Solar fotovoltaica,7757.84,2018-01-13,1,2018,9,0.0602524829615857,467.42912241870806
Solar fotovoltaica,7757.84,2018-01-13,1,2018,10,0.006037255477126,46.83606203066717
Solar fotovoltaica,7757.84,2018-01-13,1,2018,11,0.0001853818968069,1.438163094324441
Solar fotovoltaica,7757.84,2018-01-13,1,2018,13,0.0142681219220377,110.68980697166094
Solar fotovoltaica,7757.84,2018-01-13,1,2018,14,0.0365222535705653,283.3337996398743
Solar fotovoltaica,7757.84,2018-01-13,1,2018,15,0.0809082007250542,627.6728759128545
Solar fotovoltaica,7757.84,2018-01-13,1,2018,16,0.1265547896644879,981.7918094507509
Solar fotovoltaica,7757.84,2018-01-13,1,2018,17,0.0037285102320258,28.925185818419035
Solar fotovoltaica,7757.84,2018-01-13,1,2018,20,0.0192121628478968,149.0448854279277
Solar fotovoltaica,7757.84,2018-01-13,1,2018,21,0.0980391936830108,760.5723783218085
Solar fotovoltaica,16269.749,2018-01-14,1,2018,4,0.1972007782448733,3208.407164648749
Solar fotovoltaica,16269.749,2018-01-14,1,2018,5,0.0379036404650527,616.6827165526507
Solar fotovoltaica,16269.749,2018-01-14,1,2018,6,0.0004876935372414,7.9346514398397305
Solar fotovoltaica,16269.749,2018-01-14,1,2018,7,0.2075720649680508,3377.1453964418797
Solar fotovoltaica,16269.749,2018-01-14,1,2018,8,0.1111274698041842,1808.016040719156
Solar fotovoltaica,16269.749,2018-01-14,1,2018,9,0.0602524829615857,980.292774411776
Solar fotovoltaica,16269.749,2018-01-14,1,2018,10,0.006037255477126,98.22463126171526
Solar fotovoltaica,16269.749,2018-01-14,1,2018,11,0.0001853818968069,3.0161169301921644
Solar fotovoltaica,16269.749,2018-01-14,1,2018,13,0.0142681219220377,232.13876237295094
Solar fotovoltaica,16269.749,2018-01-14,1,2018,14,0.0365222535705653,594.2078985074512
Solar fotovoltaica,16269.749,2018-01-14,1,2018,15,0.0809082007250542,1316.3561178382497
Solar fotovoltaica,16269.749,2018-01-14,1,2018,16,0.1265547896644879,2059.0146625890125
Solar fotovoltaica,16269.749,2018-01-14,1,2018,17,0.0037285102320258,60.661925618991525
Solar fotovoltaica,16269.749,2018-01-14,1,2018,20,0.0192121628478968,312.5770672824061
Solar fotovoltaica,16269.749,2018-01-14,1,2018,21,0.0980391936830108,1595.0730733849712
Solar fotovoltaica,17283.848,2018-01-15,1,2018,4,0.1972007782448733,3408.388276666097
Solar fotovoltaica,17283.848,2018-01-15,1,2018,5,0.0379036404650527,655.1207604446203
Solar fotovoltaica,17283.848,2018-01-15,1,2018,6,0.0004876935372414,8.429220968262698
Solar fotovoltaica,17283.848,2018-01-15,1,2018,7,0.2075720649680508,3587.644019953915
Solar fotovoltaica,17283.848,2018-01-15,1,2018,8,0.1111274698041842,1920.7102967201097
Solar fotovoltaica,17283.848,2018-01-15,1,2018,9,0.0602524829615857,1041.3947571306373
Solar fotovoltaica,17283.848,2018-01-15,1,2018,10,0.006037255477126,104.34700600381328
Solar fotovoltaica,17283.848,2018-01-15,1,2018,11,0.0001853818968069,3.2041125263621453
Solar fotovoltaica,17283.848,2018-01-15,1,2018,13,0.0142681219220377,246.60805054596747
Solar fotovoltaica,17283.848,2018-01-15,1,2018,14,0.0365222535705653,631.245079331108
Solar fotovoltaica,17283.848,2018-01-15,1,2018,15,0.0809082007250542,1398.4050432853267
Solar fotovoltaica,17283.848,2018-01-15,1,2018,16,0.1265547896644879,2187.3537482329803
Solar fotovoltaica,17283.848,2018-01-15,1,2018,17,0.0037285102320258,64.44300411677867
Solar fotovoltaica,17283.848,2018-01-15,1,2018,20,0.0192121628478968,332.06010241429544
Solar fotovoltaica,17283.848,2018-01-15,1,2018,21,0.0980391936830108,1694.4945216597189
Solar fotovoltaica,17677.035,2018-01-16,1,2018,4,0.1972007782448733,3485.925059061864
Solar fotovoltaica,17677.035,2018-01-16,1,2018,5,0.0379036404650527,670.0239791281529
Solar fotovoltaica,17677.035,2018-01-16,1,2018,6,0.0004876935372414,8.62097572709003
Solar fotovoltaica,17677.035,2018-01-16,1,2018,7,0.2075720649680508,3669.258657462508
Solar fotovoltaica,17677.035,2018-01-16,1,2018,8,0.1111274698041842,1964.4041731900072
Solar fotovoltaica,17677.035,2018-01-16,1,2018,9,0.0602524829615857,1065.0852501488541
Solar fotovoltaica,17677.035,2018-01-16,1,2018,10,0.006037255477126,106.720776373098
Solar fotovoltaica,17677.035,2018-01-16,1,2018,11,0.0001853818968069,3.277002278221959
Solar fotovoltaica,17677.035,2018-01-16,1,2018,13,0.0142681219220377,252.21809060012768
Solar fotovoltaica,17677.035,2018-01-16,1,2018,14,0.0365222535705653,645.6051546457578
Solar fotovoltaica,17677.035,2018-01-16,1,2018,15,0.0809082007250542,1430.2170960038084
Solar fotovoltaica,17677.035,2018-01-16,1,2018,16,0.1265547896644879,2237.113446316791
Solar fotovoltaica,17677.035,2018-01-16,1,2018,17,0.0037285102320258,65.90900586937819
Solar fotovoltaica,17677.035,2018-01-16,1,2018,20,0.0192121628478968,339.6140750879714
Solar fotovoltaica,17677.035,2018-01-16,1,2018,21,0.0980391936830108,1733.0422581063608
Solar fotovoltaica,18963.197,2018-01-17,1,2018,4,0.1972007782448733,3739.557206410847
Solar fotovoltaica,18963.197,2018-01-17,1,2018,5,0.0379036404650527,718.774201155966
Solar fotovoltaica,18963.197,2018-01-17,1,2018,6,0.0004876935372414,9.248228622335505
Solar fotovoltaica,18963.197,2018-01-17,1,2018,7,0.2075720649680508,3936.229959685946
Solar fotovoltaica,18963.197,2018-01-17,1,2018,8,0.1111274698041842,2107.3321020082963
Solar fotovoltaica,18963.197,2018-01-17,1,2018,9,0.0602524829615857,1142.5797041396931
Solar fotovoltaica,18963.197,2018-01-17,1,2018,10,0.006037255477126,114.48566495206934
Solar fotovoltaica,18963.197,2018-01-17,1,2018,11,0.0001853818968069,3.5154334293829153
Solar fotovoltaica,18963.197,2018-01-17,1,2018,13,0.0142681219220377,270.56920682761955
Solar fotovoltaica,18963.197,2018-01-17,1,2018,14,0.0365222535705653,692.5786893425832
Solar fotovoltaica,18963.197,2018-01-17,1,2018,15,0.0809082007250542,1534.2781492647455
Solar fotovoltaica,18963.197,2018-01-17,1,2018,16,0.1265547896644879,2399.883407701248
Solar fotovoltaica,18963.197,2018-01-17,1,2018,17,0.0037285102320258,70.70447404642096
Solar fotovoltaica,18963.197,2018-01-17,1,2018,20,0.0192121628478968,364.324028880748
Solar fotovoltaica,18963.197,2018-01-17,1,2018,21,0.0980391936830108,1859.1365435320893
Solar fotovoltaica,16143.97,2018-01-18,1,2018,4,0.1972007782448733,3183.603447961887
Solar fotovoltaica,16143.97,2018-01-18,1,2018,5,0.0379036404650527,611.9152345585968
Solar fotovoltaica,16143.97,2018-01-18,1,2018,6,0.0004876935372414,7.873309834419044
Solar fotovoltaica,16143.97,2018-01-18,1,2018,7,0.2075720649680508,3351.037189682263
Solar fotovoltaica,16143.97,2018-01-18,1,2018,8,0.1111274698041842,1794.0385386946555
Solar fotovoltaica,16143.97,2018-01-18,1,2018,9,0.0602524829615857,972.7142773573507
Solar fotovoltaica,16143.97,2018-01-18,1,2018,10,0.006037255477126,97.46527130505783
Solar fotovoltaica,16143.97,2018-01-18,1,2018,11,0.0001853818968069,2.992799780593689
Solar fotovoltaica,16143.97,2018-01-18,1,2018,13,0.0142681219220377,230.34413226571894
Solar fotovoltaica,16143.97,2018-01-18,1,2018,14,0.0365222535705653,589.6141659755991
Solar fotovoltaica,16143.97,2018-01-18,1,2018,15,0.0809082007250542,1306.1795652592532
Solar fotovoltaica,16143.97,2018-01-18,1,2018,16,0.1265547896644879,2043.0967276998028
Solar fotovoltaica,16143.97,2018-01-18,1,2018,17,0.0037285102320258,60.19295733051755
Solar fotovoltaica,16143.97,2018-01-18,1,2018,20,0.0192121628478968,310.16058065156045
Solar fotovoltaica,16143.97,2018-01-18,1,2018,21,0.0980391936830108,1582.7418016427157
Solar fotovoltaica,16938.7,2018-01-19,1,2018,4,0.1972007782448733,3340.324822456436
Solar fotovoltaica,16938.7,2018-01-19,1,2018,5,0.0379036404650527,642.0383947453882
Solar fotovoltaica,16938.7,2018-01-19,1,2018,6,0.0004876935372414,8.260894519270902
Solar fotovoltaica,16938.7,2018-01-19,1,2018,7,0.2075720649680508,3516.000936874322
Solar fotovoltaica,16938.7,2018-01-19,1,2018,8,0.1111274698041842,1882.354872772135
Solar fotovoltaica,16938.7,2018-01-19,1,2018,9,0.0602524829615857,1020.5987331414118
Solar fotovoltaica,16938.7,2018-01-19,1,2018,10,0.006037255477126,102.26325935039418
Solar fotovoltaica,16938.7,2018-01-19,1,2018,11,0.0001853818968069,3.140128335443037
Solar fotovoltaica,16938.7,2018-01-19,1,2018,13,0.0142681219220377,241.68343680082
Solar fotovoltaica,16938.7,2018-01-19,1,2018,14,0.0365222535705653,618.6394965557345
Solar fotovoltaica,16938.7,2018-01-19,1,2018,15,0.0809082007250542,1370.4797396214756
Solar fotovoltaica,16938.7,2018-01-19,1,2018,16,0.1265547896644879,2143.6736156898614
Solar fotovoltaica,16938.7,2018-01-19,1,2018,17,0.0037285102320258,63.156116267215424
Solar fotovoltaica,16938.7,2018-01-19,1,2018,20,0.0192121628478968,325.4290628316695
Solar fotovoltaica,16938.7,2018-01-19,1,2018,21,0.0980391936830108,1660.656490038415
Solar fotovoltaica,17252.215,2018-01-20,1,2018,4,0.1972007782448733,3402.150224447877
Solar fotovoltaica,17252.215,2018-01-20,1,2018,5,0.0379036404650527,653.9217545857891
Solar fotovoltaica,17252.215,2018-01-20,1,2018,6,0.0004876935372414,8.41379375859914
Solar fotovoltaica,17252.215,2018-01-20,1,2018,7,0.2075720649680508,3581.0778928227805
Solar fotovoltaica,17252.215,2018-01-20,1,2018,8,0.1111274698041842,1917.1950014677936
Solar fotovoltaica,17252.215,2018-01-20,1,2018,9,0.0602524829615857,1039.4887903371132
Solar fotovoltaica,17252.215,2018-01-20,1,2018,10,0.006037255477126,104.15602950130534
Solar fotovoltaica,17252.215,2018-01-20,1,2018,11,0.0001853818968069,3.1982483408204523
Solar fotovoltaica,17252.215,2018-01-20,1,2018,13,0.0142681219220377,246.15670704520764
Solar fotovoltaica,17252.215,2018-01-20,1,2018,14,0.0365222535705653,630.0897708839102
Solar fotovoltaica,17252.215,2018-01-20,1,2018,15,0.0809082007250542,1395.845674171791
